5 10
81 98 2.84
8 59 8.64
32 105 1.39
78 156 4.41
18 122 5.09
38 57 3.58
64 132 6.87
11 102 6.01
57 83 5.31
7 25 7.37
22 130 1.24
137 143 9.48
48 122 5.28
44 145 5.02
83 93 2.61
14 157 3.13
51 135 8.51
73 94 5.78
15 41 6.60
61 100 6.58
64 151 8.32
63 127 4.28
32 39 9.32
91 105 1.81
17 68 5.19
14 94 1.11
29 115 2.02
5 53 9.62
9 45 9.68
140 157 6.67
23 146 4.01
22 140 6.08
20 48 4.00
44 121 7.72
144 156 6.95
37 38 4.30
117 132 7.44
62 139 8.17
17 22 3.66
7 66 3.68
21 128 1.02
38 94 4.55
26 118 6.96
50 149 5.59
17 56 4.23
23 90 3.49
70 156 5.98
20 130 6.94
31 124 2.71
79 132 8.28
13 49 7.95
28 150 5.06
1 87 2.53
113 121 9.24
61 148 1.04
45 138 7.97
29 129 8.21
95 122 7.15
53 161 5.04
28 121 4.50
35 128 8.16
16 125 4.52
0 87 6.64
77 113 7.04
17 29 3.70
154 160 8.55
2 30 1.25
80 155 8.98
17 105 8.53
12 21 9.10
135 155 5.09
39 132 3.22
54 97 2.35
30 77 7.26
37 144 4.99
130 142 2.39
5 42 4.25
11 144 3.80
5 159 5.02
7 94 9.48
25 144 2.36
40 53 5.98
0 131 6.59
88 138 7.79
26 36 5.95
63 110 5.72
6 118 7.67
110 136 8.47
57 123 3.64
118 141 8.98
36 99 4.16
108 160 2.53
77 140 4.57
13 156 8.97
91 107 9.24
146 154 4.08
71 76 4.32
65 161 6.52
40 78 1.74
64 93 9.11
34 46 4.20
41 134 6.47
53 110 2.15
100 101 7.36
11 66 9.32
17 66 9.86
9 114 2.98
64 158 1.33
93 156 6.62
29 40 1.65
146 156 6.15
17 150 8.86
3 147 4.08
74 148 6.48
36 116 3.62
27 143 8.79
53 106 9.67
31 112 5.25
91 106 1.59
44 88 9.77
23 75 5.68
7 123 1.00
138 157 1.53
7 52 6.65
51 140 3.48
12 130 6.85
13 81 2.11
107 134 9.74
35 143 8.18
6 17 3.68
64 106 2.01
22 122 9.87
105 108 8.51
34 145 4.24
14 62 7.52
25 68 9.96
14 122 7.36
1 79 5.81
145 153 5.95
25 130 3.46
33 41 6.64
43 88 6.69
7 157 5.90
18 151 6.37
36 72 7.18
73 132 4.33
6 151 7.09
42 66 5.05
30 157 9.13
65 106 2.69
54 137 6.37
37 71 3.01
108 126 9.25
24 41 7.08
52 92 4.32
3 97 1.24
40 98 9.69
15 54 6.20
104 119 2.36
70 124 2.63
40 66 9.10
8 62 2.20
70 149 4.30
7 116 5.97
73 124 6.78
100 149 9.55
144 149 3.95
24 109 6.98
42 103 1.07
30 132 1.43
47 93 3.14
20 117 2.70
12 79 5.88
71 132 6.48
2 146 2.95
103 151 8.12
15 75 3.02
21 141 7.02
1 106 8.69
46 111 6.18
65 131 5.27
84 159 4.85
11 120 4.97
81 134 5.80
102 128 9.80
70 116 8.22
51 124 2.57
0 3 1.28
41 138 5.86
62 161 6.02
66 152 7.92
76 141 2.01
85 90 6.08
81 122 7.97
98 144 8.44
58 153 1.70
7 65 6.61
71 78 6.24
3 117 4.27
75 106 1.80
94 109 9.94
53 119 2.51
74 99 2.47
29 35 6.41
60 121 5.76
32 121 6.51
85 151 6.99
39 58 9.65
59 95 5.38
111 124 8.66
28 100 1.02
14 99 8.66
19 115 5.22
5 143 2.56
125 150 2.09
57 155 9.23
51 66 6.26
115 132 3.21
60 101 7.16
63 126 8.91
0 71 3.00
48 97 3.02
90 145 9.07
37 70 4.88
9 148 4.13
32 92 4.25
110 141 6.06
27 72 2.43
68 161 6.64
70 73 4.97
69 70 3.81
39 133 6.92
6 114 3.18
32 59 5.48
43 65 6.45
14 46 3.20
2 63 8.36
91 152 1.44
43 77 5.97
85 138 4.05
38 77 4.86
5 51 6.65
40 124 3.58
0 83 4.49
62 149 9.73
46 82 7.20
35 151 6.36
79 83 2.69
1 94 5.43
119 150 7.93
99 139 7.90
43 46 1.43
29 79 2.35
21 70 4.33
58 111 9.25
109 146 1.99
7 34 6.14
69 129 3.46
7 119 5.91
2 100 1.22
42 130 1.53
155 157 2.51
87 129 2.31
30 53 4.90
80 94 3.68
49 90 8.79
78 145 9.29
2 95 5.56
104 131 1.81
127 142 9.99
41 142 5.52
66 93 7.62
40 83 7.08
40 157 1.40
5 145 9.91
63 80 5.85
11 118 8.84
25 148 6.31
89 110 6.46
68 154 7.06
19 132 4.70
59 98 6.98
0 129 8.38
33 117 5.86
151 158 8.38
39 136 7.71
98 132 2.96
0 127 2.01
13 82 2.76
93 117 1.22
106 127 6.97
84 149 8.19
47 104 3.16
46 139 1.66
48 65 7.00
16 96 2.14
100 155 6.58
41 104 2.69
14 18 5.75
84 114 5.66
26 47 9.75
40 103 2.42
1 132 4.41
122 127 9.32
60 67 8.79
105 145 5.62
23 84 7.16
1 157 2.62
133 155 7.82
24 46 6.26
16 122 9.18
8 120 5.57
94 138 1.85
6 101 6.77
59 87 6.94
104 134 4.43
110 152 5.24
29 48 8.92
50 115 7.40
117 153 5.73
21 33 3.92
17 154 9.79
52 81 6.32
59 103 2.63
107 115 6.61
14 112 2.41
40 46 4.86
71 148 8.39
21 56 7.24
52 133 6.45
63 148 6.64
34 47 8.03
33 70 8.44
9 121 3.58
113 141 6.26
0 69 2.83
7 145 7.33
128 154 2.80
115 159 9.09
13 125 7.68
139 152 2.29
56 89 9.06
14 100 3.09
26 160 9.71
72 117 1.67
55 69 5.60
82 132 3.40
96 107 2.48
61 63 7.87
40 139 6.53
16 42 6.70
22 84 3.41
7 38 2.46
6 102 1.95
31 116 8.74
16 83 2.25
25 59 1.69
18 63 8.08
60 119 2.01
24 154 8.75
69 154 1.56
56 123 1.44
90 143 9.04
16 161 7.59
39 142 3.84
55 100 5.09
60 128 7.23
75 159 7.33
12 129 3.58
41 118 5.36
4 77 5.77
26 83 2.45
13 30 1.99
43 153 5.21
0 81 5.35
147 157 3.73
28 96 3.05
19 75 6.55
39 76 6.90
52 75 3.48
50 76 6.54
88 128 5.10
67 101 1.12
92 115 9.06
132 133 4.54
30 55 8.81
115 140 8.88
30 156 1.98
4 17 6.40
77 89 4.55
121 153 4.23
60 94 1.70
62 72 1.98
107 110 2.46
26 41 6.16
52 88 6.60
80 85 3.24
42 67 6.60
25 100 10.00
112 154 5.32
95 147 4.11
43 61 6.81
20 118 2.52
81 124 5.09
29 80 6.72
129 146 5.04
78 96 8.29
32 132 4.99
23 111 7.45
133 144 1.57
137 157 8.08
97 109 1.19
22 47 2.65
71 113 8.82
45 113 3.90
35 105 3.37
6 18 7.55
46 130 4.46
90 146 4.72
59 105 1.49
21 150 7.70
126 130 4.92
5 16 9.42
9 95 1.84
58 126 3.47
39 44 1.09
107 119 5.28
84 104 2.78
109 137 2.83
18 24 3.29
101 139 2.73
26 89 4.32
107 131 8.14
9 86 8.34
74 98 3.01
123 152 1.46
15 39 3.43
25 42 1.60
115 135 4.43
38 117 1.60
59 110 2.59
48 153 4.13
28 153 1.90
31 50 3.48
79 157 5.50
13 90 3.60
14 111 8.24
114 146 9.84
119 124 4.55
2 92 7.93
28 71 8.18
9 44 1.97
19 48 9.97
15 51 1.83
21 129 3.58
18 47 2.61
7 68 4.82
93 147 6.37
60 74 9.57
81 84 7.73
1 45 5.86
45 100 7.84
63 97 8.56
74 95 3.09
14 155 3.45
138 150 3.68
45 94 9.81
74 80 7.79
37 108 1.11
2 155 5.35
56 126 4.14
35 73 6.02
2 132 5.16
87 152 9.14
56 117 1.84
76 149 8.31
24 78 9.02
57 74 1.97
41 71 8.63
87 119 3.19
22 81 6.63
12 44 6.00
81 128 4.22
35 124 9.65
9 13 8.92
144 147 3.54
39 110 9.85
54 131 7.58
85 117 2.04
25 106 3.91
69 79 2.68
27 56 6.81
45 134 8.18
105 122 7.14
0 52 6.31
139 142 4.28
29 38 5.40
46 152 1.41
23 96 2.01
98 142 7.84
38 127 2.18
25 136 8.87
65 73 3.57
89 152 3.01
26 42 9.03
102 154 2.48
50 94 7.04
129 142 3.77
32 134 8.44
83 109 2.25
48 61 5.11
16 64 7.08
10 95 5.85
31 65 4.97
23 50 8.51
19 74 4.52
59 153 5.49
3 26 3.48
94 159 2.33
59 109 2.27
62 77 1.83
74 146 4.73
14 22 6.37
34 87 5.15
4 84 1.23
17 83 9.39
48 69 5.74
58 83 9.02
130 145 2.24
11 40 5.37
81 101 8.24
2 141 4.59
4 161 1.29
119 142 3.00
39 138 1.98
16 136 7.91
57 80 9.51
82 160 9.30
70 119 3.24
61 107 1.04
22 69 7.12
78 150 7.44
26 150 5.07
108 113 1.86
31 140 9.24
25 101 4.14
25 57 3.44
6 141 8.15
148 153 5.12
64 147 4.32
21 117 5.79
15 77 8.21
137 151 5.03
60 144 8.35
112 148 6.04
1 141 6.82
35 107 6.55
32 80 1.77
40 62 9.20
46 136 7.23
68 142 4.17
35 125 3.20
126 143 2.07
10 32 8.15
45 109 3.66
40 55 9.31
11 55 2.27
81 111 7.91
92 150 3.34
89 118 7.00
144 153 2.80
42 63 3.07
79 152 3.93
6 100 5.37
5 121 7.95
60 135 6.21
2 99 8.30
8 101 7.54
42 51 7.66
98 101 1.98
95 125 1.17
57 144 4.47
95 113 7.68
47 73 5.93
75 123 3.24
26 52 7.90
60 77 7.42
94 95 1.32
64 81 9.98
65 134 9.37
38 130 4.59
56 105 2.52
17 64 4.03
64 161 7.31
18 102 4.30
5 63 8.21
7 41 9.14
99 132 8.57
104 158 6.14
55 140 6.59
25 94 3.49
98 138 6.68
98 146 8.27
25 120 9.62
37 100 2.17
45 50 9.60
115 160 2.56
31 100 7.17
23 63 6.37
9 43 4.40
52 64 1.50
103 116 4.13
25 125 1.31
21 28 7.09
12 92 3.14
32 37 5.98
15 160 5.51
30 161 3.77
75 128 2.46
26 116 3.20
1 152 6.61
66 156 9.30
56 116 5.66
17 20 5.27
133 153 5.01
3 132 1.04
73 145 4.95
106 139 9.85
37 145 3.84
45 87 5.07
24 129 7.57
25 146 9.40
94 127 9.61
13 155 1.65
13 29 7.14
44 123 3.53
71 121 1.03
30 67 7.91
18 76 9.51
5 137 9.29
26 101 8.62
38 65 8.51
60 93 9.34
9 120 5.33
56 148 9.75
85 103 5.00
11 119 3.66
18 131 1.22
70 147 8.67
30 83 5.04
60 114 4.08
21 25 8.01
107 116 8.22
74 156 1.44
79 149 4.73
56 120 7.77
56 157 4.53
26 107 6.63
140 149 3.31
2 159 6.79
107 136 1.99
30 42 1.61
62 142 6.52
83 107 4.05
13 59 5.16
64 135 2.01
78 80 8.85
59 99 9.50
47 142 5.35
18 159 6.71
10 84 6.91
39 78 2.94
51 107 8.50
26 60 4.54
14 101 4.06
44 112 2.46
21 73 2.86
61 153 6.84
133 161 3.41
69 87 8.19
30 65 5.73
39 53 6.43
29 60 9.26
38 150 2.52
118 119 3.53
8 149 2.49
40 87 1.03
95 155 6.38
20 72 8.19
141 157 7.83
1 11 2.22
37 103 8.57
93 114 3.38
45 47 7.63
7 55 1.94
113 116 1.95
17 25 5.69
74 160 1.16
14 117 1.77
23 37 5.50
20 120 6.33
57 100 7.10
33 39 7.77
19 59 5.96
29 46 3.92
160 161 2.47
16 44 1.54
78 119 8.38
114 157 2.68
4 106 4.30
40 99 2.98
85 96 7.16
49 79 6.60
18 142 5.70
21 144 1.36
76 106 4.81
59 60 5.02
54 135 8.41
57 78 9.20
91 110 9.77
30 127 5.75
14 150 3.61
4 40 2.23
8 11 2.25
35 113 6.53
27 76 4.54
9 29 7.03
7 121 6.51
105 141 3.02
81 139 1.58
72 142 4.83
45 82 1.56
41 50 4.71
13 158 3.66
40 48 2.05
22 95 9.20
28 123 9.80
3 133 5.57
10 91 4.78
96 105 4.93
38 64 6.58
132 160 1.01
33 141 4.83
39 90 6.37
93 122 6.03
21 97 6.82
104 140 4.64
61 83 8.84
20 108 3.24
113 119 6.13
22 70 2.70
24 113 6.78
118 143 2.52
44 106 8.87
56 67 8.75
39 62 6.71
19 97 3.96
28 67 3.56
29 87 1.96
61 121 1.59
36 57 1.86
79 84 1.96
21 136 4.57
59 130 6.70
35 117 9.83
69 85 4.86
61 69 2.50
43 147 7.43
13 135 7.89
1 70 4.96
52 157 3.18
59 142 2.83
28 59 5.44
53 85 7.55
84 137 3.24
13 52 5.96
92 122 3.97
36 108 7.34
72 80 5.68
21 104 1.04
26 70 4.97
92 94 7.56
9 99 8.84
90 150 3.85
13 93 9.79
30 125 8.21
44 156 7.90
20 68 3.33
22 135 8.24
8 26 9.78
147 158 6.15
1 33 4.18
24 137 8.65
16 87 1.78
94 136 7.53
100 118 1.45
83 102 9.15
26 92 8.99
28 140 2.90
69 133 2.79
36 53 7.11
37 120 5.43
62 105 4.11
120 123 8.87
5 105 6.34
49 56 3.88
133 149 9.30
13 149 2.61
72 115 5.01
36 102 8.61
133 138 6.61
69 161 2.29
25 152 3.06
63 107 1.24
30 119 6.14
33 66 8.81
36 54 6.35
62 71 5.60
54 65 4.53
54 141 2.49
0 1 5.51
41 149 3.86
33 69 7.55
77 106 9.84
8 74 5.23
20 99 8.35
80 129 7.72
106 132 2.11
51 57 2.39
63 81 4.48
65 132 1.51
16 24 3.50
68 138 5.57
43 154 6.95
62 146 5.18
23 122 7.71
35 36 3.77
26 141 5.71
104 143 3.84
108 118 6.52
98 156 5.00
40 133 3.61
6 110 1.42
8 131 1.35
43 159 5.92
123 150 8.67
37 90 3.45
1 130 1.94
16 138 2.41
1 58 7.38
17 136 2.66
101 117 3.90
51 133 9.79
16 91 4.26
77 112 8.06
102 119 6.16
5 146 6.49
43 115 1.22
47 67 4.18
47 143 5.52
50 102 6.82
51 148 5.36
29 154 6.76
67 112 4.56
48 86 5.24
12 121 5.53
27 148 2.06
22 123 5.97
121 159 7.99
1 97 7.85
1 40 6.31
58 95 2.72
52 62 7.46
18 143 6.91
84 122 2.39
99 134 8.55
62 152 9.60
2 4 3.10
58 104 6.09
72 102 4.38
80 124 2.09
26 95 6.13
7 122 7.68
88 143 8.73
139 158 9.42
46 76 8.42
104 154 4.14
8 159 7.62
14 153 6.13
10 61 9.50
18 89 3.83
9 26 8.11
83 112 3.13
21 46 8.69
0 57 6.97
101 111 4.78
6 90 1.31
31 33 1.23
67 87 7.72
36 62 2.33
15 112 6.83
67 115 5.77
37 46 6.78
56 80 8.96
120 149 8.59
84 96 4.50
55 101 6.41
95 161 9.93
9 93 4.87
103 104 5.10
94 148 7.74
70 157 7.75
45 72 5.21
64 82 4.39
151 157 5.99
54 67 4.52
107 120 2.40
114 145 8.19
59 117 8.12
118 130 1.96
7 13 2.58
12 52 2.59
70 84 2.81
54 77 2.76
87 101 4.32
152 161 7.62
111 153 6.65
9 161 3.41
43 54 5.70
9 112 4.51
20 146 5.94
43 84 4.93
9 24 1.09
26 81 4.79
29 146 3.96
42 134 6.68
46 153 7.99
124 139 7.02
5 148 3.40
17 132 2.44
55 102 1.92
44 149 4.60
79 91 7.78
43 59 2.80
57 97 5.32
13 14 4.17
42 133 4.95
7 140 2.87
27 127 8.08
3 105 9.44
144 151 8.27
119 160 4.87
87 137 5.17
76 157 1.52
46 49 5.54
40 140 9.00
92 106 6.69
35 77 8.03
81 82 5.85
10 138 9.55
44 79 8.25
43 110 1.12
22 131 2.45
78 133 3.82
103 123 5.44
86 159 1.93
16 128 8.09
7 73 7.73
29 45 6.93
28 45 3.53
109 132 9.94
13 34 7.90
21 159 5.82
3 15 8.56
7 80 5.94
98 99 6.53
78 79 1.47
17 52 8.84
101 135 3.46
49 108 1.89
47 58 6.58
18 71 2.72
56 69 3.96
70 148 5.54
22 78 3.86
30 51 5.03
35 100 5.22
36 74 5.31
25 95 3.41
22 51 3.15
63 135 9.54
6 135 6.43
14 59 6.32
103 153 5.63
16 36 7.27
25 118 5.94
49 142 7.31
69 74 9.23
31 66 6.82
29 109 9.92
5 124 3.83
53 100 2.83
59 161 2.22
125 149 1.58
29 145 6.62
33 122 6.51
54 91 7.21
56 147 8.16
104 139 1.53
19 122 8.52
72 126 5.62
95 100 4.47
103 120 6.50
24 27 8.53
47 63 6.41
76 156 8.28
135 136 8.51
47 113 6.73
112 113 9.53
54 78 3.43
103 161 4.16
90 132 7.60
105 128 2.33
48 144 4.35
10 134 9.15
74 77 3.29
73 108 2.34
143 152 5.62
36 130 8.38
39 61 1.12
26 57 6.76
46 95 8.66
6 27 9.66
1 55 6.97
29 133 1.91
70 81 5.69
94 126 9.72
4 131 6.62
26 30 2.95
125 134 5.74
71 88 4.54
38 82 3.41
125 160 2.65
6 56 9.20
28 143 9.54
103 128 3.50
57 159 5.06
101 105 6.91
16 116 9.14
23 92 2.87
9 130 4.58
103 115 3.59
71 107 9.46
62 145 8.61
49 94 9.93
27 134 8.19
13 101 9.80
66 111 1.54
33 139 8.20
20 60 7.31
75 160 1.28
11 158 8.34
116 152 8.26
88 93 3.00
102 124 1.28
13 19 8.34
127 141 3.07
68 91 7.87
0 92 6.55
125 151 2.13
106 124 8.60
18 135 6.46
99 150 1.39
66 85 2.72
33 123 6.26
2 110 8.74
19 147 1.82
10 57 7.42
41 89 6.05
42 95 5.44
63 72 7.69
121 148 9.78
117 129 3.93
97 114 6.28
75 124 8.18
146 159 8.87
38 120 8.46
16 27 4.84
95 159 9.65
114 115 7.10
117 146 7.01
14 69 2.96
13 128 8.20
98 148 4.48
19 123 4.37
6 104 3.60
102 152 9.72
71 118 4.84
87 89 5.84
0 113 7.64
110 159 4.01
58 157 5.57
34 131 8.99
102 161 1.60
89 90 2.97
141 142 2.20
112 129 8.20
2 17 9.37
69 99 6.46
104 111 7.04
100 148 7.24
96 159 1.72
87 96 7.31
88 156 9.40
16 89 4.26
21 106 6.41
135 153 6.75
52 130 4.27
91 94 7.43
43 123 5.08
28 74 1.34
125 147 3.28
13 24 6.69
59 97 7.10
107 158 9.85
14 128 7.87
48 100 2.03
110 150 7.97
42 148 9.71
56 153 7.54
8 87 2.30
58 159 4.11
122 133 4.82
93 126 9.58
13 110 1.79
97 158 1.93
24 74 6.92
26 62 6.70
117 128 3.20
15 123 8.46
54 76 7.07
13 108 5.83
21 69 3.90
20 40 8.92
11 151 3.06
35 68 2.29
37 126 6.29
71 141 1.51
97 113 1.28
63 129 8.38
112 135 7.58
10 157 8.03
45 92 9.50
29 55 9.59
68 139 9.28
38 49 6.71
69 89 2.40
25 149 9.86
37 153 4.18
13 71 1.53
42 111 6.18
83 92 8.90
100 143 4.77
131 158 9.93
46 142 8.43
138 147 9.80
58 78 1.11
85 109 4.23
87 146 1.28
54 127 2.68
19 43 7.87
35 139 2.66
25 153 7.49
56 91 1.95
6 35 2.26
32 156 9.24
101 116 4.73
131 156 2.69
10 108 3.36
75 137 3.63
139 159 1.77
70 154 6.32
41 54 6.81
62 85 7.46
12 101 2.02
24 105 9.23
80 142 7.59
16 110 1.14
85 104 6.63
67 152 4.52
87 156 6.43
10 18 6.09
20 143 3.50
2 46 4.17
0 62 4.67
8 106 6.84
0 49 1.04
150 159 4.03
1 109 6.84
46 137 6.53
43 145 7.92
9 47 6.16
29 91 2.12
30 88 7.58
32 151 3.06
65 155 8.67
21 90 4.19
70 109 6.62
35 95 5.87
144 148 1.37
3 56 9.19
81 100 7.67
61 90 2.94
94 104 7.15
29 118 5.05
4 150 4.18
14 50 2.75
64 143 4.76
84 144 4.98
6 62 7.34
115 148 5.17
3 10 4.48
23 64 7.99
54 133 2.64
1 20 5.05
28 99 5.25
135 157 8.00
38 99 5.15
52 71 1.17
118 129 7.29
129 159 1.87
21 110 8.95
44 107 5.38
143 160 1.15
86 114 7.21
65 104 4.94
3 31 5.92
52 65 9.43
5 80 3.98
18 144 5.17
125 153 6.18
32 117 7.91
2 13 2.15
9 127 6.66
114 139 1.93
49 97 8.61
61 139 3.97
3 107 9.49
17 78 3.24
18 107 9.46
3 17 5.83
14 58 6.42
72 77 9.65
23 51 6.78
27 51 9.67
46 147 4.72
33 133 4.97
64 107 4.46
105 157 1.28
33 143 8.57
6 10 8.96
145 151 9.46
38 139 8.85
108 114 6.38
33 53 6.26
10 153 9.56
66 103 8.04
92 127 3.74
62 90 2.31
99 151 9.31
85 119 4.96
16 93 1.78
30 107 8.22
85 127 9.62
12 60 5.77
134 141 7.25
74 114 3.47
48 159 2.55
109 111 8.02
53 81 9.59
36 150 9.21
58 75 7.99
107 148 2.52
22 106 9.45
33 57 9.37
7 139 8.85
19 32 5.23
6 92 7.06
135 161 2.68
29 73 7.84
40 136 3.80
50 139 7.77
34 127 2.28
23 25 6.18
143 155 8.80
19 140 9.10
9 75 8.70
125 161 5.91
36 94 3.19
129 154 4.85
67 91 9.66
80 113 7.20
42 127 7.55
44 144 5.46
17 62 9.39
92 152 4.37
138 143 8.79
33 85 8.32
46 52 9.94
29 132 5.45
36 127 5.19
6 34 4.04
51 67 6.83
11 69 4.51
91 104 3.01
32 70 5.60
90 118 3.58
93 119 7.66
59 125 1.82
37 39 8.96
6 140 7.50
1 57 1.76
66 144 4.89
24 25 3.48
32 56 4.71
7 18 2.11
8 123 9.02
21 140 8.88
30 130 9.82
15 120 7.11
86 144 7.74
45 71 8.74
129 150 2.96
42 104 5.63
44 54 5.62
4 139 7.47
112 127 3.59
136 161 5.92
116 150 9.29
0 72 8.13
24 116 6.25
12 115 5.16
33 99 6.84
57 62 6.69
100 134 7.30
6 55 5.38
64 138 4.78
26 111 4.12
6 30 5.93
11 108 2.14
92 136 7.89
5 22 1.36
13 79 1.96
97 155 4.69
69 72 7.50
44 129 4.06
44 102 8.99
18 29 3.58
76 94 9.66
51 132 4.22
39 65 8.34
99 119 3.99
23 135 8.00
134 153 4.29
118 144 8.29
56 83 8.66
45 91 9.40
2 26 2.42
42 154 3.73
1 8 5.03
30 148 3.53
65 100 5.07
66 100 7.03
77 87 2.10
25 161 3.22
22 38 5.47
23 73 9.89
76 158 7.58
95 104 3.87
87 110 1.06
42 125 7.94
20 80 7.28
19 142 8.42
97 137 3.15
56 71 4.77
1 17 9.69
20 56 5.78
15 145 5.29
81 114 3.60
46 80 8.24
28 108 7.19
8 111 1.22
84 141 3.85
50 97 4.34
116 130 8.12
71 79 2.30
29 30 4.76
35 119 8.11
19 54 1.63
17 107 9.82
20 116 8.83
7 115 3.21
53 54 1.88
83 101 3.77
50 65 6.82
101 127 3.67
97 156 7.45
33 92 6.99
20 36 6.26
57 70 6.34
71 150 2.16
79 121 1.53
21 100 2.61
15 158 1.80
30 134 5.36
34 138 5.56
69 140 3.96
116 118 5.45
33 107 4.11
76 160 8.67
49 82 8.33
72 144 4.47
130 144 3.44
26 63 4.03
91 158 1.90
20 151 2.36
11 121 1.01
117 136 9.43
8 99 7.61
61 104 4.99
116 119 9.88
88 161 9.66
75 85 2.74
108 158 9.72
12 33 4.93
0 126 9.89
28 114 5.51
43 103 4.83
39 80 2.65
134 135 3.99
59 127 4.04
122 145 9.40
66 97 1.94
63 65 9.31
42 64 5.65
77 107 6.21
20 61 4.97
17 144 7.90
67 113 6.93
54 121 5.03
34 49 6.59
45 131 2.15
57 132 1.04
93 105 1.51
4 21 6.25
15 141 7.41
60 69 4.90
48 78 8.36
28 109 6.08
48 134 7.12
5 155 7.74
98 153 7.32
61 105 3.27
157 161 3.30
68 72 4.55
86 142 6.24
31 102 2.58
68 141 2.82
25 109 6.12
0 40 1.16
67 134 6.15
50 114 4.74
27 63 6.18
46 98 5.60
3 149 2.45
51 116 2.19
77 116 6.86
53 133 8.11
3 87 4.46
12 134 1.51
47 111 6.22
122 160 6.20
8 30 4.57
15 21 3.69
7 63 8.20
16 130 6.33
95 112 5.77
6 79 9.80
22 143 9.77
22 40 1.05
13 22 5.82
3 150 8.20
6 71 1.71
30 118 6.47
47 158 8.01
28 104 4.67
12 50 1.74
18 136 1.07
44 70 2.05
124 156 8.12
61 143 4.24
17 129 2.49
48 108 5.36
11 122 5.04
112 115 3.75
40 52 7.34
119 153 3.21
48 68 9.38
63 108 8.58
36 161 3.44
55 75 7.88
143 150 6.80
39 71 1.41
37 58 7.82
34 86 8.24
46 99 5.00
69 102 8.13
94 123 6.00
39 68 4.89
56 161 3.57
78 106 5.28
50 81 5.62
16 57 8.26
0 12 6.62
80 151 6.98
55 138 2.13
0 64 7.05
57 145 5.66
62 143 2.35
101 152 2.53
41 77 9.34
67 89 3.36
14 76 9.55
100 117 5.27
92 97 3.15
115 147 4.47
0 150 5.78
148 160 5.52
56 59 4.69
3 131 7.63
31 99 8.28
0 24 5.11
8 93 7.79
33 119 3.17
1 46 8.48
69 125 6.32
1 117 9.25
98 115 8.24
121 138 7.25
7 131 7.90
23 158 9.56
66 92 5.06
110 144 5.58
41 46 2.96
21 142 4.02
29 34 3.24
51 128 4.62
0 35 1.04
31 132 6.56
66 119 1.76
96 114 2.98
99 120 8.36
19 152 4.79
20 98 8.06
12 78 6.55
2 161 9.73
58 91 3.02
76 92 4.87
27 102 5.32
32 125 3.70
87 142 2.81
39 152 9.32
54 84 3.79
38 75 2.66
63 159 8.14
55 58 3.94
41 155 3.61
30 96 8.14
111 148 9.26
40 105 4.49
92 142 3.10
34 126 9.88
72 141 9.15
14 96 4.78
112 116 2.98
17 102 6.05
44 103 2.54
47 120 1.65
7 161 8.81
14 151 9.46
33 130 6.16
79 87 6.45
17 148 9.25
38 60 1.80
72 95 8.35
122 139 2.31
81 108 8.52
24 132 9.06
25 30 4.95
52 74 6.49
36 109 7.09
38 46 1.53
88 127 4.06
120 132 9.28
45 61 6.94
72 125 9.19
126 156 3.08
46 73 8.73
0 133 7.68
45 97 5.80
12 55 5.92
73 110 4.77
124 149 5.58
120 140 8.22
85 87 9.94
70 87 1.65
45 69 1.57
8 50 6.99
32 113 4.94
21 131 4.75
107 133 9.31
12 58 5.82
14 93 2.00
43 144 5.08
75 140 1.01
111 160 2.04
51 118 7.13
14 48 9.14
6 82 8.14
35 115 4.82
33 90 5.68
140 161 2.93
28 62 9.82
71 104 2.77
132 139 8.65
113 135 1.75
11 83 9.60
89 139 7.98
8 95 6.58
18 67 2.30
33 73 3.87
41 48 6.53
41 84 3.56
90 131 8.77
148 155 8.43
20 49 3.83
1 6 6.91
87 100 3.85
57 94 9.57
122 132 1.94
37 157 2.91
28 29 8.05
142 149 1.11
30 90 6.09
32 120 9.74
73 144 6.01
66 80 4.97
134 155 3.20
65 84 7.59
14 38 6.06
48 90 8.82
118 155 3.37
22 66 8.72
79 110 5.65
53 99 6.90
8 141 4.78
126 139 3.04
2 28 5.84
69 123 2.06
115 118 9.18
69 73 2.37
27 122 4.12
38 51 5.21
48 54 3.04
98 154 9.05
12 28 8.84
56 145 6.79
47 107 1.98
18 64 5.84
21 133 6.31
27 140 8.54
33 115 6.07
65 88 5.46
61 140 5.43
43 137 7.15
63 137 4.63
36 70 1.65
37 68 3.52
68 108 4.74
47 112 3.99
114 148 7.38
118 139 4.60
24 160 3.89
41 109 7.07
139 140 2.99
101 132 1.93
61 119 3.71
37 109 6.45
25 92 8.06
71 95 6.05
52 73 3.33
8 122 7.30
85 118 4.52
62 147 2.39
59 160 8.31
4 22 7.24
70 153 9.70
73 120 2.00
48 141 1.87
76 107 7.00
110 113 5.21
7 11 5.91
125 143 4.52
35 157 6.68
82 113 5.65
51 68 4.69
2 137 5.65
89 111 1.39
113 145 4.77
39 73 8.42
51 117 6.45
15 131 2.28
40 72 5.89
107 128 9.45
86 87 8.07
50 100 8.51
11 25 8.15
124 141 7.94
143 158 2.93
112 155 5.03
27 39 9.78
85 135 6.31
39 51 6.50
82 105 5.02
37 48 4.07
41 55 2.86
124 152 4.29
83 85 7.11
49 125 5.45
52 143 5.58
46 109 4.02
70 85 6.67
28 51 8.00
44 94 6.70
12 35 7.74
14 15 8.40
6 158 3.53
93 160 8.66
33 138 9.51
