GRAFO,ENERGIA,PORTAIS,TAM,DIJ,AES,TIME_GRAFO,TIME_DIJ,TIME_AES,DENS
1,7543.882560,437,45,0,0,80140.000017,358.000000,344.000000,1
0,988.284879,43,50,0,0,418827.000083,710.000000,553.000000,0
1,988.284879,43,50,0,0,84164.000018,479.000000,2136.000000,0
0,36875.641520,74,55,0,0,776918.000169,995.000000,545.000000,1
1,36875.641520,74,55,0,0,133348.000034,550.000000,475.000000,1
0,5982.927150,53,60,0,0,842898.000180,763.000000,499.000000,0
1,5982.927150,53,60,0,0,141999.000036,459.000000,406.000000,0
0,37923.003550,104,65,0,0,1526342.000199,1426.000000,497.000000,1
1,37923.003550,104,65,0,0,270786.000040,419.000000,460.000000,1
0,3459.962699,98,70,0,0,1615049.000215,943.000000,628.000000,0
1,3459.962699,98,70,0,0,290310.000043,531.000000,580.000000,0
0,34177.701744,180,75,0,0,2275806.000415,1380.000000,1481.000000,1
1,34177.701744,180,75,0,0,428104.000073,558.000000,790.000000,1
0,5651.865937,2,80,0,0,2418403.000418,2565.000000,2478.000000,0
1,5651.865937,2,80,0,0,450523.000074,1132.000000,980.000000,0
0,100371.018563,333,85,0,0,3662825.000585,1767.000000,983.000000,1
1,100371.018563,333,85,0,0,695480.000101,724.000000,670.000000,1
0,10139.042170,106,90,0,0,3829638.000619,763.000000,562.000000,0
1,10139.042170,106,90,0,0,713239.000106,566.000000,495.000000,0
0,128880.594403,1140,95,0,0,5281481.000873,1386.000000,453.000000,1
1,128880.594403,1140,95,0,0,932411.000143,550.000000,398.000000,1
0,7690.919457,45,100,0,0,5490895.000892,845.000000,651.000000,0
1,7690.919457,45,100,0,0,957970.000146,588.000000,635.000000,0
0,137755.838011,1277,105,0,0,7119060.001338,1480.000000,561.000000,1
1,137755.838011,1277,105,0,0,1191868.000207,487.000000,462.000000,1
0,6316.046084,97,110,0,0,7314705.001389,822.000000,534.000000,0
1,6316.046084,97,110,0,0,1215950.000214,547.000000,542.000000,0
0,111294.989531,1043,115,0,0,10061493.001848,2035.000000,659.000000,1
1,111294.989531,1043,115,0,0,1476147.000266,2190.000000,438.000000,1
0,9743.626389,342,120,0,0,10276575.001924,798.000000,525.000000,0
1,9743.626389,342,120,0,0,1503595.000274,528.000000,916.000000,0
0,71650.654260,2164,125,0,0,14021252.003129,2328.000000,897.000000,1
1,71650.654260,2164,125,0,0,1864012.000407,623.000000,575.000000,1
0,22762.607654,241,130,0,0,14302610.003238,1391.000000,788.000000,0
1,22762.607654,241,130,0,0,1895141.000418,884.000000,747.000000,0
0,113774.145469,4477,135,0,0,18828079.004371,2014.000000,2654.000000,1
1,113774.145469,4477,135,0,0,2313362.000540,708.000000,649.000000,1
0,30395.657152,60,140,0,0,19923672.004512,3143.000000,1987.000000,0
1,30395.657152,60,140,0,0,2439443.000554,1799.000000,2148.000000,0
0,188508.882713,136,145,0,0,26804403.005196,2104.000000,3442.000000,1
1,188508.882713,136,145,0,0,2983692.000623,809.000000,787.000000,1
0,23379.725295,90,150,0,0,27860748.005445,2100.000000,1323.000000,0
1,23379.725295,90,150,0,0,3080641.000644,1393.000000,1143.000000,0
0,194593.086087,3401,155,0,0,35497031.006466,2880.000000,1066.000000,1
1,194593.086087,3401,155,0,0,3717759.000747,3429.000000,858.000000,1
0,25505.058912,494,160,0,0,36771480.006613,1879.000000,967.000000,0
1,25505.058912,494,160,0,0,3827784.000761,1012.000000,80,337.770879,1,5,0,0,3079.000000,1608.000000,586.000000,1
1,337.770879,1,5,0,0,459.000000,683.000000,635.000000,1
0,95.023157,1,10,0,0,4930.000001,667.000000,292.000000,0
1,95.023157,1,10,0,0,735.000000,226.000000,276.000000,0
0,865.742402,31,15,0,0,20262.000004,588.000000,255.000000,1
1,865.742402,31,15,0,0,3858.000001,196.000000,248.000000,1
0,458.721558,2,20,0,0,26644.000005,715.000000,309.000000,0
1,458.721558,2,20,0,0,4846.000001,286.000000,446.000000,0
0,4070.807246,71,25,0,0,82273.000014,600.000000,324.000000,1
1,4070.807246,71,25,0,0,18202.000004,302.000000,417.000000,1
0,1374.685780,10,30,0,0,95049.000015,622.000000,314.000000,0
1,1374.685780,10,30,0,0,20478.000004,288.000000,330.000000,0
0,15998.494358,108,35,0,0,215685.000032,521.000000,257.000000,1
1,15998.494358,108,35,0,0,46372.000008,240.000000,287.000000,1
0,876.536500,37,40,0,0,265923.000036,807.000000,322.000000,0
1,876.536500,37,40,0,0,49435.000009,312.000000,380.000000,0
0,21848.286485,78,45,0,0,463850.000111,1047.000000,563.000000,1
1,21848.286485,78,45,0,0,88455.000022,495.000000,468.000000,1
0,2579.778549,66,50,0,0,499784.000121,908.000000,717.000000,0
1,2579.778549,66,50,0,0,94262.000025,682.000000,750.000000,0
0,33030.961960,168,55,0,0,797650.000186,1249.000000,763.000000,1
1,33030.961960,168,55,0,0,217300.000034,464.000000,467.000000,1
0,3882.707620,1,60,0,0,863547.000186,1323.000000,488.000000,0
1,3882.707620,1,60,0,0,228949.000034,460.000000,526.000000,0
0,35550.560992,290,65,0,0,1472715.000351,2123.000000,648.000000,1
1,35550.560992,290,65,0,0,317594.000056,607.000000,691.000000,1
0,8924.872569,1,70,0,0,1548619.000354,820.000000,583.000000,0
1,8924.872569,1,70,0,0,329934.000057,621.000000,476.000000,0
0,70613.320501,418,75,0,0,2356461.000513,1396.000000,709.000000,1
1,70613.320501,418,75,0,0,448066.000104,596.000000,677.000000,1
0,10706.858704,15,80,0,0,2465579.000516,742.000000,525.000000,0
1,10706.858704,15,80,0,0,466869.000104,475.000000,671.000000,0
0,37967.692839,944,85,0,0,3285558.000818,1616.000000,868.000000,1
1,37967.692839,944,85,0,0,596886.000143,856.000000,651.000000,1
0,9108.237670,3,90,0,0,3475494.000819,754.000000,457.000000,0
1,9108.237670,3,90,0,0,619303.000144,410.000000,403.000000,0
0,64758.852600,53,95,0,0,5376452.000864,1837.000000,632.000000,1
1,64758.852600,53,95,0,0,967110.000150,677.000000,540.000000,1
0,14714.993383,229,100,0,0,5542749.000901,872.000000,597.000000,0
1,14714.993383,229,100,0,0,986682.000156,602.000000,514.000000,0
0,69672.587082,360,105,0,0,7612584.001224,1760.000000,506.000000,1
1,69672.587082,360,105,0,0,1263042.000220,447.000000,420.000000,1
0,6179.542109,8,110,0,0,7833197.001242,851.000000,614.000000,0
1,6179.542109,8,110,0,0,1293238.000222,629.000000,543.000000,0
0,155168.513333,321,115,0,0,10683450.001575,2453.000000,887.000000,1
1,155168.513333,321,115,0,0,1622420.000263,3473.000000,563.000000,1
0,17022.506521,358,120,0,0,10957001.001642,923.000000,636.000000,0
1,17022.506521,358,120,0,0,1651842.000274,606.000000,571.000000,0
0,132444.665945,883,125,0,0,15579234.001899,2195.000000,704.000000,1
1,132444.665945,883,125,0,0,2109132.000333,566.000000,491.000000,1
0,21680.364125,0,130,0,0,15908645.001921,979.000000,724.000000,0
1,21680.364125,0,130,0,0,2147591.000336,632.000000,614.000000,0
0,106097.284492,55,135,0,0,21538038.002155,2110.000000,2045.000000,1
1,106097.284492,55,135,0,0,2647392.000360,634.000000,523.000000,1
0,8396.504041,94,140,0,0,21914073.002251,1073.000000,814.000000,0
1,8396.504041,94,140,0,0,2681926.000372,724.000000,662.000000,0
0,131117.891227,4688,145,0,0,26675484.003604,1734.000000,623.000000,1
1,131117.891227,4688,145,0,0,3093168.000510,2384.000000,587.000000,1
0,11891.530652,172,150,0,0,27172457.003653,1333.000000,732.000000,0
1,11891.530652,172,150,0,0,3142484.000515,782.000000,707.000000,0
0,154548.378436,2766,155,0,0,34001077.004988,1759.000000,693.000000,1
1,154548.378436,2766,155,0,0,3684463.000656,2307.000000,583.000000,1
0,33696.159340,556,160,0,0,34503143.005094,1142.000000,683.000000,0
1,33696.159340,556,160,0,0,3733452.000669,710.000000,582.000000,0
0,196665.038816,5963,165,0,0,42341852.006975,3610.000000,764.000000,1
1,196665.038816,5963,165,0,0,4353566.000835,686.000000,618.000000,1
0,39668.041173,395,170,0,0,43002870.007071,1029.000000,688.000000,0
1,39668.041173,395,170,0,0,4411378.000846,667.000000,626.000000,0
0,331542.031259,3620,175,0,0,52629295.009209,4168.000000,1077.000000,1
1,331542.031259,3620,175,0,0,5094829.001013,870.000000,767.000000,1
0,33944.676386,626,180,0,0,53474628.009351,1208.000000,849.000000,0
1,33944.676386,626,180,0,0,5164791.001028,745.000000,752.000000,0
0,187763.267818,1362,185,0,0,65255773.011577,4323.000000,955.000000,1
1,187763.267818,1362,185,0,0,5984560.001198,944.000000,809.000000,1
0,28024.892671,217,190,0,0,66782144.011685,2991.000000,1230.000000,0
1,28024.892671,217,190,0,0,6123392.001209,935.000000,817.000000,0
0,369676.253282,774,195,0,0,84073913.012413,3595.000000,898.000000,1
1,369676.253282,774,195,0,0,7195723.001270,1907.000000,806.000000,1
0,116.645889,0,5,0,0,3616.000000,1486.000000,492.000000,1
1,116.645889,0,5,0,0,627.000000,485.000000,378.000000,1
0,137.648888,0,10,0,0,5636.000000,699.000000,305.000000,0
1,137.648888,0,10,0,0,887.000000,241.000000,290.000000,0
0,1791.555984,6,15,0,0,22831.000002,634.000000,292.000000,1
1,1791.555984,6,15,0,0,5387.000001,204.000000,252.000000,1
0,541.253164,1,20,0,0,29105.000002,663.000000,325.000000,0
1,541.253164,1,20,0,0,6275.000001,404.000000,281.000000,0
0,3730.764588,9,25,0,0,86228.000006,649.000000,302.000000,1
1,3730.764588,9,25,0,0,20246.000002,287.000000,281.000000,1
0,1074.560894,14,30,0,0,100898.000014,1333.000000,612.000000,0
1,1074.560894,14,30,0,0,22584.000002,454.000000,468.000000,0
0,9163.771914,11,35,0,0,210445.000042,608.000000,273.000000,1
1,9163.771914,11,35,0,0,45519.000008,295.000000,293.000000,1
0,2194.535520,10,40,0,0,230353.000043,811.000000,309.000000,0
1,2194.535520,10,40,0,0,49271.000009,493.000000,320.000000,0
0,9740.344073,103,45,0,0,422499.000077,1179.000000,604.000000,1
1,9740.344073,103,45,0,0,89235.000016,549.000000,499.000000,1
0,1777.301433,40,50,0,0,461574.000083,1013.000000,615.000000,0
1,1777.301433,40,50,0,0,95599.000018,3573.000000,582.000000,0
0,18745.730362,289,55,0,0,730755.000145,661.000000,368.000000,1
1,18745.730362,289,55,0,0,148244.000029,357.000000,351.000000,1
0,7522.741485,15,60,0,0,792778.000147,882.000000,482.000000,0
1,7522.741485,15,60,0,0,158027.000030,481.000000,459.000000,0
0,60461.021078,15,65,0,0,1437038.000236,3411.000000,1155.000000,1
1,60461.021078,15,65,0,0,322623.000045,948.000000,863.000000,1
0,2188.669940,6,70,0,0,1509266.000247,931.000000,665.000000,0
1,2188.669940,6,70,0,0,335130.000047,631.000000,656.000000,0
0,72605.716009,86,75,0,0,2490663.000558,2282.000000,703.000000,1
1,72605.716009,86,75,0,0,478185.000080,551.000000,1261.000000,1
0,10853.491820,2,80,0,0,2651836.000560,1772.000000,1144.000000,0
1,10853.491820,2,80,0,0,499523.000080,766.000000,1437.000000,0
0,49561.823575,74,85,0,0,4047035.000593,1789.000000,512.000000,1
1,49561.823575,74,85,0,0,721791.000085,625.000000,509.000000,1
0,12168.704645,112,90,0,0,4194375.000642,930.000000,573.000000,0
1,12168.704645,112,90,0,0,745541.000089,467.000000,468.000000,0
0,88528.841926,211,95,0,0,5926809.000768,2095.000000,849.000000,1
1,88528.841926,211,95,0,0,1011229.000106,693.000000,793.000000,1
0,14637.163365,180,100,0,0,6110338.000795,879.000000,584.000000,0
1,14637.163365,180,100,0,0,1033410.000110,513.000000,603.000000,0
0,164506.440102,897,105,0,0,8388052.001079,2143.000000,696.000000,1
1,164506.440102,897,105,0,0,1326254.000147,616.000000,578.000000,1
0,13205.949117,149,110,0,0,8645817.001160,968.000000,693.000000,0
1,13205.949117,149,110,0,0,1355273.000154,616.000000,598.000000,0
0,98103.226498,66,115,0,0,11765674.001717,1728.000000,654.000000,1
1,98103.226498,66,115,0,0,1745901.000220,2085.000000,544.000000,1
0,14637.177073,40,120,0,0,12050086.001777,1254.000000,729.000000,0
1,14637.177073,40,120,0,0,1777355.000230,771.000000,658.000000,0
0,140303.691590,1109,125,0,0,15412839.002591,1831.000000,773.000000,1
1,140303.691590,1109,125,0,0,2173536.000329,514.000000,507.000000,1
0,7830.303364,132,130,0,0,15741211.002626,864.000000,606.000000,0
1,7830.303364,132,130,0,0,2218054.000333,630.000000,566.000000,0
0,286115.052922,179,135,0,0,21711169.002706,2632.000000,2932.000000,1
1,286115.052922,179,135,0,0,2774528.000342,821.000000,762.000000,1
0,36224.304777,38,140,0,0,22575828.002726,1601.000000,1085.000000,0
1,36224.304777,38,140,0,0,2876891.000345,815.000000,1168.000000,0
0,347813.244422,523,145,0,0,29635238.003358,2062.000000,2519.000000,1
1,347813.244422,523,145,0,0,3493325.000397,754.000000,651.000000,1
0,22370.069605,6,150,0,0,30867476.003369,1877.000000,1003.000000,0
1,22370.069605,6,150,0,0,3631480.000399,756.000000,872.000000,0
0,221468.324678,2691,155,0,0,38788953.004320,1984.000000,734.000000,1
1,221468.324678,2691,155,0,0,4258781.000494,2155.000000,567.000000,1
0,32197.387147,132,160,0,0,39418509.004436,1305.000000,746.000000,0
1,32197.387147,132,160,0,0,4340815.000505,905.000000,691.000000,0
0,331593.903865,3909,165,0,0,49041811.005586,29078.000000,788.000000,1
1,331593.903865,3909,165,0,0,5260483.000619,783.000000,595.000000,1
0,43710.959333,103,170,0,0,50656678.005641,2186.000000,993.000000,0
1,43710.959333,103,170,0,0,5448397.000625,741.000000,906.000000,0
0,320447.465883,2539,175,0,0,60351235.007982,5135.000000,1158.000000,1
1,320447.465883,2539,175,0,0,6222125.000829,980.000000,860.000000,1
0,35194.840212,590,180,0,0,61640505.008245,2169.000000,1034.000000,0
1,35194.840212,590,180,0,0,6344043.000852,925.000000,784.000000,0
0,354887.195056,1705,185,0,0,75049745.010646,4750.000000,761.000000,1
1,354887.195056,1705,185,0,0,7332277.001027,721.000000,728.000000,1
0,59537.841758,8,190,0,0,76586796.010649,2986.000000,1129.000000,0
1,59537.841758,8,190,0,0,7473069.001027,796.000000,847.000000,0
0,366165.637199,496,195,0,0,93585442.011882,4041.000000,881.000000,1
1,366165.637199,496,195,0,0,8676327.001125,1079.000000,764.000000,1
0,188.196543,0,5,1,1,1461.000000,1571.000000,1823.000000,1
1,188.196543,0,5,1,1,381.000000,1087.000000,7096.000000,1
0,98.414288,0,10,0,0,2802.000000,450.000000,396.000000,0
1,98.414288,0,10,0,0,574.000000,493.000000,3231.000000,0
0,146.712390,0,5,1,1,1478.000000,1180.000000,1828.000000,1
1,146.712390,0,5,1,1,379.000000,575.000000,555.000000,1
0,172.041054,0,10,0,0,2761.000000,596.000000,576.000000,0
1,172.041054,0,10,0,0,563.000000,567.000000,1817.000000,0
0,144.752662,1,5,1,1,1175.000000,1229.000000,2247.000000,1
1,144.752662,1,5,1,1,273.000000,833.000000,624.000000,1
0,44.351765,0,10,0,0,2631.000000,797.000000,741.000000,0
1,44.351765,0,10,0,0,516.000000,631.000000,1826.000000,0
0,135.488888,1,5,1,1,1865.000000,1732.000000,2711.000000,1
1,135.488888,1,5,1,1,539.000000,1168.000000,847.000000,1
0,141.751028,1,10,0,0,3503.000000,518.000000,371.000000,0
1,141.751028,1,10,0,0,795.000000,344.000000,1792.000000,0
0,2165.420484,0,15,1,1,18664.000003,2767.000000,1926.000000,1
1,2165.420484,0,15,1,1,4172.000001,2826.000000,1654.000000,1
0,633.166275,1,20,1,1,24091.000003,1232.000000,814.000000,0
1,633.166275,1,20,1,1,5080.000001,1347.000000,3285.000000,0
0,102.906829,2,5,0,0,1300.000000,1405.000000,2033.000000,1
1,102.906829,2,5,0,0,339.000000,705.000000,729.000000,1
0,35.396991,1,10,0,0,2695.000000,346.000000,306.000000,0
1,35.396991,1,10,0,0,557.000000,311.000000,1352.000000,0
0,2452.886269,0,15,1,1,18774.000000,1801.000000,1870.000000,1
1,2452.886269,0,15,1,1,4496.000000,1896.000000,1923.000000,1
0,229.939001,4,20,0,0,23686.000001,485.000000,429.000000,0
1,229.939001,4,20,0,0,5440.000000,481.000000,489.000000,0
0,94.934068,0,5,1,1,2365.000000,2033.000000,3225.000000,1
1,94.934068,0,5,1,1,408.000000,962.000000,729.000000,1
0,122.939317,0,10,0,0,4162.000000,556.000000,473.000000,0
1,122.939317,0,10,0,0,717.000000,466.000000,2355.000000,0
0,1488.744359,2,15,1,1,20435.000007,3140.000000,1010.000000,1
1,1488.744359,2,15,1,1,4342.000001,2912.000000,1226.000000,1
0,441.179802,0,20,1,1,26476.000008,3217.000000,3125.000000,0
1,441.179802,0,20,1,1,5620.000001,3255.000000,4970.000000,0
0,4444.930246,72,25,1,1,79208.000029,3097.000000,4698.000000,1
1,4444.930246,72,25,1,1,15825.000005,2852.000000,3038.000000,1
0,484.490456,8,30,1,1,97825.000031,9842.000000,5033.000000,0
1,484.490456,8,30,1,1,18531.000006,9988.000000,7446.000000,0
0,129.353677,0,5,0,0,2119.000000,1905.000000,2493.000000,1
1,129.353677,0,5,0,0,487.000000,674.000000,646.000000,1
0,76.996474,0,10,0,0,4010.000000,562.000000,491.000000,0
1,76.996474,0,10,0,0,781.000000,350.000000,2187.000000,0
0,80.544121,0,5,1,1,1895.000000,1637.000000,3129.000000,1
1,80.544121,0,5,1,1,458.000000,636.000000,670.000000,1
0,156.235338,0,10,0,0,3513.000000,517.000000,429.000000,0
1,156.235338,0,10,0,0,788.000000,421.000000,1750.000000,0
0,1791.594822,10,15,1,1,20158.000006,2333.000000,1927.000000,1
1,1791.594822,10,15,1,1,4668.000001,1859.000000,1812.000000,1
0,615.534500,2,20,1,1,27157.000006,2477.000000,1381.000000,0
1,615.534500,2,20,1,1,6031.000001,2604.000000,4122.000000,0
0,162.790959,2,5,1,1,1320.000000,1662.000000,3242.000000,1
1,162.790959,2,5,1,1,303.000000,926.000000,522.000000,1
0,51.853087,0,10,0,0,2936.000001,658.000000,439.000000,0
1,51.853087,0,10,0,0,569.000000,420.000000,2639.000000,0
0,184.191541,3,5,1,1,1314.000000,1866.000000,2119.000000,1
1,184.191541,3,5,1,1,293.000000,1107.000000,885.000000,1
0,95.701332,1,10,0,0,2675.000000,544.000000,432.000000,0
1,95.701332,1,10,0,0,480.000000,486.000000,3641.000000,0
0,136.916222,1,5,1,1,3462.000001,4093.000000,1307.000000,1
1,136.916222,1,5,1,1,680.000000,2268.000000,1335.000000,1
0,84.698774,0,10,1,1,7442.000001,1259.000000,870.000000,0
1,84.698774,0,10,1,1,1366.000000,875.000000,955.000000,0
0,1426.421004,8,15,1,1,49143.000006,17341.000000,3156.000000,1
1,1426.421004,8,15,1,1,11022.000001,6279.000000,3381.000000,1
0,218.355852,2,20,0,0,66327.000006,7404.000000,1342.000000,0
1,218.355852,2,20,0,0,13999.000002,1055.000000,934.000000,0
0,76.915089,1,5,0,0,4022.000000,2057.000000,1058.000000,1
1,76.915089,1,5,0,0,856.000000,1040.000000,917.000000,1
0,94.831990,0,10,0,0,7782.000001,1722.000000,1111.000000,0
1,94.831990,0,10,0,0,1352.000000,1186.000000,1177.000000,0
0,106.249879,2,5,1,1,3718.000001,2772.000000,1707.000000,1
1,106.249879,2,5,1,1,782.000000,1561.000000,1763.000000,1
0,186.375890,0,10,0,0,7564.000001,2825.000000,1849.000000,0
1,186.375890,0,10,0,0,10198.000000,2220.000000,2150.000000,0
